"page_id","page_title","page_is_redirect","page_len","wikidata_numeric_id","views"
"45691296","Shakira Duncan","0","8052","Q19605361","101"
"36670610","Caroline Rush","0","8522","Q5045209","194"
"84608","Eddie George","0","28291","Q80559","26520"
"13564616","Jimmy James (singer)","1","13695","Q961116","1341"
"4268507","Ralf Moeller","1","8965","Q61112","10822"
"23005","Philip K. Dick","1","132446","Q171091","84395"
"1148973","Song Hye-kyo","1","87171","Q1080180","92096"
"55031151","Ozuna","1","44008","Q28739901","28710"
"69685578","Noel Robinson (businessman)","0","7262","Q96098683","120"
"39315511","Jackie Chan (politician)","1","3916","Q9369218","109"
"402682","Johann Friedrich Gmelin","1","9901","Q57230","1382"
"14995351","Michael Jackson","1","267127","Q2831","797989"
"70976786","Kristine Lütke","0","6121","Q108756068","124"
"2107748","Péter Frankl","1","7368","Q718082","541"
"1786681","Sofía Vergara","1","52633","Q231911","290763"
"4137614","Princess Frederica Amalia of Denmark","1","5936","Q2308926","1164"
"53357523","Michael Cohen (cricketer)","0","5451","Q28868110","162"
"3451630","Jessica Schwarz","0","5151","Q71673","5273"
"28688741","Haakon Sund","1","3974","Q5636509","48"
"175431","John Malkovich","1","48818","Q172261","118412"
"33823034","Albert II of Gorizia","0","2889","Q2796178","166"
"14008004","Sebastián Miranda","1","11093","Q325459","463"
"1205622","Jonathan Tucker","1","20157","Q594106","35472"
"2588272","Chris Johnson (footballer, born 1976)","1","13984","Q5107017","547"
"27079511","Gayle Forman","1","8894","Q3099660","1134"
"1442300","Andries Both","1","4740","Q510472","487"
"3125601","Haim Ramon","1","11625","Q652581","451"
"876603","Dave Stewart (musician and producer)","1","53030","Q325389","19272"
"55430335","Elizabeth Chambers Morgan","0","11779","Q42887191","121"
"39712205","Tedros Adhanom Ghebreyesus","1","114420","Q16196017","19307"
"201482","Mary Quant","1","28226","Q234147","11242"
"35865685","Filippos Sachinidis","1","4641","Q1414062","143"
"52279","Ben Elton","1","40310","Q436712","76971"
"35861776","Markus Majowski","0","1546","Q101973","110"
"18630820","Michael Jordan (Irish politician)","0","2114","Q6831715","68"
"6781349","Jumpin' Gene Simmons","1","6959","Q953797","3506"
"42627046","Alice Rohrwacher","1","8599","Q510194","1722"
"211626","Johnnie Taylor","1","24815","Q968938","7536"
"61065352","Sepp Maier (skier)","1","1779","Q1364999","44"
"167787","Nile Rodgers","1","90280","Q497759","39794"
"2969103","Maureen O'Connor (California politician)","1","9287","Q6792736","842"
"56678063","Robert Wood (television executive)","0","1444","Q3436584","167"
"28598217","Josh Davey","0","8205","Q6288795","1639"
"36300924","Harry Maguire (sailor)","0","1067","Q5670856","233"
"47635271","Charles-Louis Michelez","0","1987","Q20873101","49"
"67717405","Poppy Liu","1","8487","Q100724379","10334"
"51683970","Taylor Russell","0","41365","Q26997598","88314"
"","Alisha_Weir","","","",""
"4218129","Milorad Dodik","1","104071","Q335688","23424"
"52737141","Kim Hnizdo","0","1757","Q24052916","209"
"27134463","Scooter Braun","1","58758","Q1189670","106474"
"70468497","Tramell Tillman","0","4896","Q111488758","11392"
"59210523","Volodymyr Zelenskyy","1","218392","Q3874799","445712"
"35211420","Sam Cox (Australian politician)","1","4893","Q7407359","97"
"20782393","Tony Hawksworth","1","6038","Q7822546","85"
"42897033","Charlotte Eustace Sophie de Fuligny-Damas","1","7402","Q16186108","133"
"2204744","Michelle Obama","1","155546","Q13133","128520"
"28222877","George, son of Andrew I of Hungary","1","3761","Q4171758","292"
"66422759","Filippos Ioannou","0","2703","Q3559116","77"
"3310685","Sheryl Lee Ralph","0","38916","Q457180","121383"
"11726988","Marko Zaror","1","5893","Q612046","4875"
"49347868","Thilo Kehrer","1","17953","Q20823439","25483"
"3221368","David McAllister (dancer)","1","8517","Q5237272","402"
"38959517","Issa Rae","1","50055","Q13560267","67509"
"53933217","Brandon Maxwell","0","9943","Q30122593","1968"
"18654333","Thomas Müller","1","146491","Q43666","106183"
"163228","Tobey Maguire","1","39357","Q165524","189198"
"11793038","Tom McGrath (animator)","1","11110","Q74227","9391"
"","Rania_Farid_Shawki","","","",""
"15690413","Kim Ji-soo (actress)","0","20765","Q490084","7860"
"49897560","John Clayton Taylor","0","6530","Q1627065","419"
"72011496","William the Trouvère","1","3551","Q18810566","187"
"68668548","Bernd Jorkisch","1","7535","Q24248390","71"
"70545772","Rocío Muñoz Morales","1","11775","Q6110392","1353"
"62462889","Heinrich Bedford-Strohm","1","5671","Q105497","262"
"13736167","Paul McCartney","1","252169","Q2599","339782"
"1176169","Jesús Franco","1","96591","Q353758","7446"
"1647655","Jacopo Bassano","1","11758","Q346502","1349"
"524416","Michael Imperioli","1","26286","Q317358","110300"
"59573243","Slowthai","1","59587","Q60676338","12902"
"53117988","Elton (footballer, born 1990)","1","5996","Q28729624","247"
"18573562","James Murray, 1st Baron Glenlyon","1","5910","Q3806688","244"
"5699711","Mark Webber (actor)","0","12922","Q1378842","31972"
"58470541","Adrià Arjona","1","10183","Q56600275","926"
"937536","Matthew Macfadyen","1","32806","Q314954","100000"
"70907023","Boris Rhein","1","10112","Q118885","840"
"58409963","Park Hye-suk","1","1400","Q56486743","30"
"70620890","Brian Cox (special effects artist)","0","2007","Q111914103","532"
"19672919","Ewan McGregor","1","77662","Q165518","213389"
"1360740","Sam Rockwell","0","27859","Q316446","127386"
"26894103","Elif Batuman","1","13155","Q5360799","6752"
"64175119","Mark Owens (Oregon politician)","0","2266","Q96392059","135"
"69450950","Léna Situations","1","6063","Q93549102","2571"
"68616639","Chris Cooper (safety)","0","12619","Q108551489","276"
"7921342","Nathalie Emmanuel","0","35559","Q6968794","108124"
"4969098","Jonathan Ross (senator)","0","10562","Q1703291","239"
"28464937","Rumyancho Goranov","0","3357","Q2640556","118"
"2185782","Wang Qishan","1","21960","Q18113","31273"
"8010559","Samuel Page","0","12452","Q1352288","18330"
"2570358","Gerald David Lascelles","1","5369","Q2962982","15002"
"","David_Carrick_%28serial_rapist%29","","","",""
"3078736","Herbert Hainer","0","4056","Q71147","12905"
"54053550","Carol Kane (businesswoman)","0","3864","Q30122791","1144"
"65319","Edward Hopper","1","73427","Q203401","55975"
"1423846","Diane von Fürstenberg","1","35874","Q272438","23089"
"68250098","Denys Monastyrsky","0","14876","Q65198777","2506"
"30274","Tommy Lee","1","38110","Q331748","201988"
"69446387","Lori Harvey","0","16669","Q78223744","84820"
"63390088","Andrew Ullmann","1","7274","Q38504341","277"
"22737774","Neil Cross","0","12529","Q1524828","2897"
"","Leo_Woodall","","","",""
"6944155","Mark Wahlberg","1","77247","Q164119","462870"
"1311005","Michael Jordan (footballer)","0","12288","Q6831716","394"
"24888741","Maroš Šefčovič","1","20523","Q512678","2135"
"8123182","Nikolai Turczaninow","1","9071","Q2640364","114"
"3771372","Hugh Evans (humanitarian)","0","13087","Q16222165","1148"
"58920328","MrBeast","1","84221","Q57618112","409690"
"62773643","James Murray (comedian)","1","16452","Q53516410","35710"
"468364","Patricia Clarkson","1","43384","Q229268","50035"
"29536301","Alex Rodriguez (Andorran footballer)","0","1657","Q2641483","43"
"266617","Ernest Augustus, King of Hanover","1","69219","Q162302","32846"
"802524","Robert S. de Ropp","1","13917","Q15524816","659"
"1226546","Richie Ginther","0","31362","Q171460","1472"
"65563171","Travis Scott (American football)","0","2367","Q104840001","226"
"26060325","Martha N. Johnson","0","18518","Q6774505","285"
"11481263","Audra Cohen","1","15822","Q4820066","611"
"406877","Henry Winkler","1","138175","Q343983","129446"
"47515675","John Taylor (1739–1838)","1","1511","Q18878989","40"
"10346719","Tony Estanguet","0","17701","Q316224","612"
"55820806","Nikolai Lukashenko","1","8792","Q4219737","13394"
"52042","Eric Idle","1","51169","Q210741","118806"
"11452081","David Harbour","1","33425","Q391359","200094"
"53242784","Jasna Fritzi Bauer","0","1668","Q1683837","599"
"32908236","Emily Atef","1","17916","Q513844","524"
"58084446","Alejandro Giammattei","1","22320","Q2134696","9524"
"54761973","Chris Darrow","1","17450","Q35497108","854"
"1494231","Charles III, Prince of Monaco","1","14236","Q382433","4752"
"49158421","Joshua Henry Davidson","0","4294","Q23584684","38"
"3123204","Aiko Kayō","1","9403","Q2602933","193"
"47379042","Joe Alwyn","1","56229","Q27440303","446199"
"39161451","James M. Murphy","1","2138","Q16733032","208"
"46762297","Ciara Renée","1","9924","Q20020515","5555"
"8067567","E. Marlitt","1","3394","Q62950","166"
"23954193","Jessica Jung","1","72200","Q233911","30153"
"19475385","Theo Rossi","1","14955","Q44362","44340"
"3134478","Léon Bloy","1","17182","Q462666","2017"
"1161356","Audra Lindley","0","9096","Q460451","21807"
"69799289","Joachim Stamp","0","7979","Q1690486","147"
"1673691","Julian Fellowes","1","46429","Q336018","24580"
"7301571","Bodo Ramelow","0","14820","Q104678","3010"
"47022462","James Murray (puppeteer)","0","3235","Q22279327","604"
"61310973","Ronaldo (footballer, born 1977)","1","3953","Q65658918","36"
"14304462","John Robbie","1","6146","Q387669","560"
"1129681","Oliver Bierhoff","1","31179","Q152844","8093"
"41988252","Alexander II of Russia","1","90450","Q83171","131106"
"10806753","Steve Irwin (rugby league)","1","5158","Q7612911","293"
"46646012","Josef Gangl","1","13164","Q24765476","7798"
"61372799","Eberhard Zorn","0","8758","Q1279538","3123"
"64128785","Michael Müller (politician, born 1948)","0","3287","Q1928687","117"
"39114458","James Madison Lee","0","6379","Q16090353","63"
"142056","Madonna","1","235529","Q1744","590429"
"19057503","Gabriella Szabó","1","7886","Q777735","168"
"399009","Maggie Gyllenhaal","1","143259","Q202381","116299"
"6722788","Carlos Aguilera (Spanish footballer)","1","5442","Q616370","418"
"46832219","Karrueche Tran","1","26078","Q17708820","26077"
"1030991","Evan Rachel Wood","1","74220","Q229230","146903"
"16723971","Jon Favreau (speechwriter)","1","29894","Q581607","24563"
"69972886","Mona Neubaur","1","5829","Q17325220","480"
"68759314","Bill Murray (footballer, born 1898)","0","2121","Q108781960","31"
"41214157","Steven Smith (equestrian)","0","1625","Q1302695","212"
"11928888","Haim Katz","1","6866","Q2583214","376"
"233867","Thomas Gottschalk","1","11921","Q203806","5478"
"70103149","Jacob Devery","0","12643","Q110950637","207"
"6109485","Penn Badgley","1","57345","Q311750","130309"
"70110792","Joshua Henry Jones","1","5664","Q110907605","40"
"18996588","Tom Daley (baseball)","0","2238","Q16026991","85"
"3109171","Rick Buckler","0","9737","Q612951","3468"
"35747432","Peter Mullins","1","5422","Q7175987","123"
"45038640","Gordon Brown (Zimbabwean cricketer)","0","4512","Q18763895","28"
"294501","Saint Lucy","1","37642","Q183240","23195"
"43408776","Naomi Osaka","1","113084","Q17466583","62047"
"101826","Renate Künast","1","24492","Q65128","597"
"924712","Mircea Geoană","1","17389","Q435200","3635"
"36179374","Peter Wackel","1","3444","Q92323","374"
"36663264","Jorge García (Chilean weightlifter)","0","2381","Q2838335","65"
"47559834","Glennon Doyle","1","20031","Q21064305","28087"
"5965394","Rob McElhenney","1","26186","Q935989","333132"
"3839790","Kate Mara","1","41214","Q231249","152754"
"615883","Francesco Totti","1","192347","Q20110","48938"
"17055839","Princess Eugénie of Sweden","1","16505","Q526915","636"
"53696766","Joe Richardson (rugby league)","0","3542","Q30602851","27"
"234630","Sam Mendes","1","45824","Q223233","83151"
"44575558","Juan Pablo Escobar Martínez","1","1538","Q5951783","75"
"55711554","Michael Kretschmer","0","15534","Q1928299","2248"
"65279420","Nadja Hüpscher","1","5883","Q2546799","154"
"610899","Wolfgang Schneiderhan (violinist)","0","5309","Q78616","425"
"3755541","Loona (singer)","1","13928","Q277953","11575"
"24831602","Carrie Johnson (canoeist)","1","11321","Q5046243","2047"
"68181878","Christian McKay Heidicker","0","2765","Q107455647","212"
"39660","Pope Benedict XVI","1","238304","Q2494","125717"
"176316","Loretta Lynn","1","82591","Q272931","1902806"
"190995","Martha Stewart","1","65016","Q234606","325049"
"14444906","Thore Schölermann","1","7453","Q70879","1127"
"28561811","Camélia Jordana","1","12608","Q467957","2353"
"40732216","David Cameron (footballer, born 1936)","0","2274","Q16104404","27"
"30364291","Philip Monotropos","1","2242","Q7184092","67"
"37890988","Michelle Simmons","1","19947","Q16885683","1155"
"29410367","Joko Widodo","1","194986","Q3318231","59995"
"15052344","Marty Krug","0","2970","Q16004059","111"
"465237","Herbert Grönemeyer","1","15267","Q275247","4861"
"61494397","Shakira Barrera","1","9655","Q63933547","9042"
"71671946","Diego Tinoco","0","7319","Q63482326","1394"
"45379","Catherine Deneuve","1","65050","Q106418","62194"
"1532450","Eko Fresh","1","21164","Q492219","1381"
"44557896","Stormzy","1","57077","Q20055659","222160"
"47577755","Christopher Lloyd (world history author)","1","20730","Q21174077","299"
"158701","Robert Ballard","1","47087","Q312867","12690"
"60330750","Sabine Sütterlin-Waack","0","10852","Q14946273","191"
"34896073","Sverre Olaf Lie","1","12804","Q3616615","45"
"8525956","Emily Hampshire","0","26760","Q3052376","59666"
"1325617","Nikki Tyler","0","4232","Q524719","6257"
"3447496","Leila Hatami","0","14680","Q255510","4123"
"9258531","Gim Si-min","1","6641","Q490362","365"
"","Pedro_S%C3%A1nchez_%28footballer%2C_born_1998%29","","","",""
"2716495","Santiago Ezquerro","1","10187","Q311972","894"
"33239577","Amber Rose Revah","0","4276","Q456943","28268"
"11158917","Mariusz Błaszczak","1","7587","Q1748055","1856"
"54717502","Laura Mattarella","0","9366","Q34252497","3236"
"716178","Genie Francis","0","32052","Q275244","21713"
"17474495","Res Fischer","1","5676","Q7314908","79"
"1083602","Barry Diller","1","33964","Q587455","17562"
"2392041","Jon Landau","1","8083","Q522288","6562"
"31122417","Zelina Vega","1","62362","Q651328","46191"
"20042508","Cyril Golding-Bird","1","5137","Q5200738","102"
"290851","Prince Joachim of Denmark","1","24815","Q159101","94071"
"38558166","Kingsley Coman","1","52083","Q6413296","29059"
"22779354","Bill Nelson (baseball)","0","2198","Q4910325","59"
"515947","Monie Love","1","27880","Q34084","7712"
"7325162","Louis, Duke of Vendôme","1","5137","Q938868","857"
"1111005","Oldfield Thomas","1","12941","Q318207","975"
"2216162","Joachim Sauer","0","10292","Q62085","5469"
"69085361","Halyna Hutchins","1","37055","Q109051038","78213"
"37545696","Skye Townsend","1","5927","Q7537690","3226"
"5681366","Peyton Reed","0","12390","Q944763","19996"
"5405102","Merle Dandridge","0","19044","Q3306524","25569"
"49525665","Noah Galvin","0","16963","Q22959195","71554"
"54469863","Jonathan Majors","1","58712","Q31970512","338477"
"2733859","Brinda Karat","0","13870","Q3347967","6069"
"6252332","Robert Blake (Medal of Honor)","1","6052","Q7342149","373"
"375670","Laura Linney","0","38697","Q223281","113668"
"58618157","Markus Braun","0","11216","Q56855998","13681"
"216894","Jürgen Trittin","1","18520","Q11762","1092"
"9413739","George Adam Scott","0","4708","Q5536060","57"
"47522127","Noel Robinson (musician)","0","7569","Q21064171","252"
"63277486","Janelle James","1","20962","Q99316716","61368"
"1057887","Ivana Trump","1","59079","Q242351","125885"
"2910252","Bryan Adams (ice hockey)","1","11765","Q994947","144"
"50642509","Praya Lundberg","1","9711","Q13027744","2670"
"51064008","Kit Connor","1","27911","Q58007617","59646"
"4870201","Sian Heder","1","13677","Q7506788","6475"
"34474564","Bill Murray (footballer, born 1904)","1","891","Q4910299","55"
"15641","Joseph Stalin","1","276414","Q855","378523"
"65496768","Katharina Landfester","0","7102","Q21264140","101"
"61098801","Bijan Djir-Sarai","1","7236","Q106033","2113"
"11272375","Chris White (offensive lineman)","1","2037","Q5108462","136"
